時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,59.199999999999996,0,0,137,0,495,978.9999999999999,248.8,839.6000000000001,0,0,76.8,5.6000000000000005,0,451.40000000000003,
00:01,0,135.60000000000002,0,0,22,0,484.2,824.2,250.2,868,0,0,67.80000000000001,0,0,526.4,
00:02,0,0,0,0,0,0,509.99999999999994,624,240.20000000000002,893.6,0,0,73.2,0,0,583,
00:03,0,0,0,0,0,0,503.2,635.4,237.8,895.2,0,0,71.39999999999999,0,0,584.6,
00:04,0,0,0,0,0,0,505.6,634.8,236.39999999999998,897.1999999999999,0,0,73.6,0,0,584.4,
00:05,0,0,0,0,0,0,515,631.2,236.60000000000002,887.5999999999999,0,0,78.8,0,0,580.8,
00:06,0,0,0,0,0,0,514.8,625,238,890,0,0,78,0,0,574.6,
00:07,0,0,0,0,0,0,519.2,624,237.8,896.8,0,0,77.8,0,0,564.6,
00:08,0,0,0,7.3999999999999995,0,0,524.8000000000001,643.2,250.2,873.8,0,0,77.60000000000001,0,0,597.2,
00:09,0,0,0,0,0,0,517.4000000000001,629.1999999999999,238.79999999999998,893.2,0,0,79.60000000000001,0,0,567.8,
00:10,0,0,0,0,0,0,517.8,625.8,239.8,883.8,0,0,78.8,0,0,571.1999999999999,
00:11,0,0,0,0,0,0,515,617.6,238.39999999999998,893.8000000000001,0,0,76,0,0,568.8,
00:12,0,0,0,0,0,0,508.8,636.8000000000001,239,890.4,0,0,73.8,0,0,567.4000000000001,
00:13,0,0,0,0,0,0,496,646.6,240.20000000000002,883.2,0,0,70.19999999999999,0,0,585,
00:14,0,0,0,0,0,0,501.99999999999994,636.8000000000001,238.79999999999998,897.6000000000001,0,0,68.8,0,0,573,
00:15,0,0,0,0,0,0,504,641.6,240.60000000000002,888.4000000000001,0,0,71.8,0,0,568.4,
00:16,0,0,0,0,0,0,499.2,636.5999999999999,240,888.0000000000001,0,0,70.8,0,0,570.6,
