時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,0,0,208.6,0,0,515.8000000000001,815.1999999999999,234.20000000000002,741,0,0,48.6,0,0,1051.8000000000002,
00:01,0,5.2,0,207.39999999999998,0,0,508.6,817.4,240.20000000000002,703.5999999999999,0,0,56.39999999999999,0,0,1032.1999999999998,
00:02,0,0,0,198,0,0,522.6,802.3999999999999,236,733.1999999999999,0,0,56.2,0,0,1032.8,
00:03,0,0,0,206.4,0,0,521.8,803.4000000000001,237.8,728.2,0,0,57.8,0,0,1064.4,
00:04,0,0,0,211,0,0,516.4,794.2,237,725.1999999999999,0,0,54.2,0,0,1075,
00:05,0,0,0,209.60000000000002,0,0,522.8,789,235,753.4,0,0,53,0,0,1075.3999999999999,
00:06,0,0,0,224.40000000000003,0,0,514.6,793.4,231.6,731.4,0,0,54.2,0,0,1040,
00:07,0,0,0,219.79999999999998,0,0,517.8,794.2,232.79999999999998,715.6,0,0,64,0,0,1011.9999999999999,
00:08,0,0,0,203.2,0,0,520,807.6,229.8,729,0,0,56.99999999999999,0,0,1000.8,
00:09,0,0,0,213.60000000000002,0,0,516.8000000000001,792,234.60000000000002,732.5999999999999,0,0,51.4,0,0,1024.4,
00:10,0,0,0,208.6,0,0,509.99999999999994,790.8000000000001,231,737.2,0,0,45.4,0,0,1025.2,
00:11,0,0,0,216.6,0,0,508.4,798.8000000000001,234,723.4,0,0,50.6,0,0,1014.4,
00:12,0,0,0,252.4,0,0,518,878.5999999999999,237.4,760.6,0,0,34.599999999999994,0,0,1142,
00:13,0,0,0,219.60000000000002,0,0,509.2,801.6,231.4,726,0,0,52.2,0,0,1043.8,
00:14,0,0,0,234.39999999999998,0,0,515,841.2,234.79999999999998,741,0,0,47.4,0,0,1089,
00:15,0,0,0,226.39999999999998,0,0,512,816.2,231,729.8,0,0,55.400000000000006,0,0,1050,
00:16,0,0,0,213.39999999999998,0,0,509.2,797,230.6,729.6,0,0,53.2,0,0,1004.4000000000001,
00:17,0,0,0,216.4,0,0,507.2,802,234.39999999999998,722.8,0,0,52.2,0,0,1007,
00:18,0,0,0,206.4,0,0,510.79999999999995,799.4,227.2,728.2,0,0,58.599999999999994,0,0,987.4000000000001,
00:19,0,0,0,210,0,0,504.6,816.6,231,719.2,0,0,49.6,0,0,1009.8000000000001,
00:20,0,0,0,227.8,0,0,510.79999999999995,849.2,231.4,742.6,0,0,45.6,0,0,1070.2,
00:21,0,0,0,199.8,0,0,503.2,818.6,231.2,716,0,0,50.6,0,0,978.2,
00:22,0,0,0,219.20000000000002,0,0,499.8,798.2,228.6,712.8,0,0,59,0,0,973.6,
00:23,0,0,0,229.99999999999997,0,0,514.4,831.1999999999999,231.99999999999997,745.6,0,0,48.199999999999996,0,0,1047.4,
00:24,0,0,0,221,0,0,504.4,814,233.6,730.1999999999999,0,0,49.6,0,0,992,
00:25,0,0,0,204.4,0,0,504,790.6,225.8,725.8,0,0,56.00000000000001,0,0,978.9999999999999,
00:26,0,0,0,172.4,0,0,480.6,799.6,211.60000000000002,763.1999999999999,0,0,45.2,0,0,891.8,
