時間,Group1_AI分析中#08,Group2_AI分析中#02,Group3_AI分析中#01,Group4_AI分析中#06,Group5_AI分析中#03,Group5_AI分析中#04,Group5_AI分析中#05,Group5_AI分析中#07,
00:00,0,0,15.4,48.199999999999996,95.6,0,0,0,
00:01,0,0,14.6,47.8,96.8,0,0,0,
00:02,0,0,14.6,47.8,98.6,0,0,0,
00:03,0,0,14.000000000000002,48.199999999999996,96.8,0,0,0,
00:04,0,0,13.8,48.199999999999996,99.6,0,0,0,
00:05,0,0,13.8,47.599999999999994,100.2,0,0,0,
00:06,0,0,14.6,47.8,99,0,0,0,
00:07,0,0,14.399999999999999,47.8,98.8,0,0,0,
00:08,0,0,14.000000000000002,46.800000000000004,100,0,0,0,
00:09,0,0,13.8,47.4,99.8,0,0,0,
00:10,0,0,14.2,47.8,99.2,0,0,0,
00:11,0,0,15,47.4,99.2,0,0,0,
00:12,0,0,16,47,98,0,0,0,
00:13,0,0,14.000000000000002,49,98.8,0,0,0,
00:14,0,0,14.6,47.4,97.6,0,0,0,
00:15,0,0,13.8,47.8,100.8,0,0,0,
00:16,0,0,13.8,47.8,101.2,0,0,0,
00:17,0,0,15.2,46.800000000000004,101.2,0,0,0,
00:18,0,0,14.399999999999999,47.8,99.6,0,0,0,
00:19,0,0,14.2,48.8,98.4,0,0,0,
00:20,0,0,15,48,98.6,0,0,0,
00:21,0,0,14.6,48.199999999999996,100.4,0,0,0,
00:22,0,0,14.000000000000002,47.199999999999996,99,0,0,0,
00:23,0,0,13.8,48.199999999999996,101.2,0,0,0,
00:24,0,0,13.4,47.8,102.4,0,0,0,
00:25,0,0,13.4,48.199999999999996,101,0,0,0,
00:26,0,0,13.600000000000001,48,101.6,0,0,0,
00:27,0,0,13.600000000000001,48.199999999999996,101.4,0,0,0,
00:28,0,0,13.8,47.8,101,0,0,0,
00:29,0,0,13.4,48.8,101,0,0,0,
00:30,0,0,13.8,47.599999999999994,100.8,0,0,0,
00:31,0,0,14.000000000000002,48,100.8,0,0,0,
00:32,0,0,13.4,48,101,0,0,0,
00:33,0,0,13.200000000000001,48,101.8,0,0,0,
00:34,0,0,13.8,48,101.6,0,0,0,
00:35,0,0,13.200000000000001,47.8,102,0,0,0,
00:36,0,0,13.600000000000001,47.8,101.2,0,0,0,
00:37,0,0,13.4,47.4,102.4,0,0,0,
00:38,0,0,12.8,47.4,102.8,0,0,0,
00:39,0,0,13,47.599999999999994,101.8,0,0,0,
00:40,0,0,12.8,47.4,101.6,0,0,0,
00:41,0,0,13,47.599999999999994,101.8,0,0,0,
00:42,0,0,13,47.4,102.2,0,0,0,
00:43,0,0,13.4,47.199999999999996,102,0,0,0,
00:44,0,0,13.4,47.199999999999996,102.2,0,0,0,
00:45,0,0,12.8,47.599999999999994,102.8,0,0,0,
00:46,0,0,13,47.4,103,0,0,0,
00:47,0,0,13.4,47.199999999999996,103.2,0,0,0,
00:48,0,0,13,47.8,103,0,0,0,
00:49,0,0,12.8,47.4,102.8,0,0,0,
00:50,0,0,13,47.4,102.60000000000001,0,0,0,
00:51,0,0,13.4,47.8,102.8,0,0,0,
00:52,0,0,13,48,103.4,0,0,0,
00:53,0,0,14.000000000000002,47.599999999999994,102.8,0,0,0,
00:54,0,0,13.600000000000001,48,102.60000000000001,0,0,0,
00:55,0,0,13.8,47,101.4,0,0,0,
00:56,0,0,13.600000000000001,47.599999999999994,102.60000000000001,0,0,0,
00:57,0,0,13.4,47.8,102.4,0,0,0,
00:58,0,0,13,47.599999999999994,103,0,0,0,
00:59,0,0,13.200000000000001,47.599999999999994,102.60000000000001,0,0,0,
01:00,0,0,13,47.8,103,0,0,0,
01:01,0,0,13,47.8,103.2,0,0,0,
01:02,0,0,13.4,47.599999999999994,102.60000000000001,0,0,0,
01:03,0,0,11.799999999999999,47,102.60000000000001,0,0,0,
01:04,0,0,11.799999999999999,47.599999999999994,102.8,0,0,0,
01:05,0,0,12.8,47.8,103,0,0,0,
01:06,0,0,12.6,48,102.8,0,0,0,
01:07,0,0,12.2,47.8,103.4,0,0,0,
01:08,0,0,12.4,47.199999999999996,102.2,0,0,0,
01:09,0,0,12.8,48.199999999999996,102.8,0,0,0,
01:10,0,0,12.4,48,102.8,0,0,0,
01:11,0,0,12.4,47.199999999999996,102.60000000000001,0,0,0,
01:12,0,0,12.4,48,103.4,0,0,0,
01:13,0,0,13.8,47,103,0,0,0,
01:14,0,0,12.8,47.599999999999994,102.60000000000001,0,0,0,
01:15,0,0,12.8,47.8,103,0,0,0,
01:16,0,0,12,47.599999999999994,102.60000000000001,0,0,0,
01:17,0,0,13.200000000000001,47.599999999999994,102.4,0,0,0,
01:18,0,0,13.200000000000001,48,102.4,0,0,0,
01:19,0,0,12.4,48,103.2,0,0,0,
01:20,0,0,12.8,47,102.8,0,0,0,
01:21,0,0,12.2,47.8,103.4,0,0,0,
01:22,0,0,13.4,48,103.4,0,0,0,
01:23,0,0,12.6,48.4,103.2,0,0,0,
01:24,0,0,12.8,48,103.2,0,0,0,
01:25,0,0,13.600000000000001,47.4,103,0,0,0,
01:26,0,0,12.6,47.8,103.4,0,0,0,
01:27,0,0,12.6,47.599999999999994,103.2,0,0,0,
01:28,0,0,12.8,48,103.8,0,0,0,
01:29,0,0,12.8,47.599999999999994,102.8,0,0,0,
01:30,0,0,12.6,47.599999999999994,103.2,0,0,0,
01:31,0,0,12.2,48,103.8,0,0,0,
01:32,0,0,12.4,47.8,103.8,0,0,0,
01:33,0,0,12.2,47.8,102.60000000000001,0,0,0,
01:34,0,0,12.8,48.199999999999996,103.2,0,0,0,
01:35,0,0,12.6,47.8,103.4,0,0,0,
01:36,0,0,12.6,48.199999999999996,103.60000000000001,0,0,0,
01:37,0,0,11.799999999999999,48.199999999999996,104,0,0,0,
01:38,0,0,12,47.599999999999994,103.60000000000001,0,0,0,
01:39,0,0,12.4,48.199999999999996,103.60000000000001,0,0,0,
01:40,0,0,12.8,48.199999999999996,103.60000000000001,0,0,0,
01:41,0,0,12.2,48.4,103.60000000000001,0,0,0,
01:42,0,0,12.4,47.8,103,0,0,0,
01:43,0,0,13.200000000000001,48,103,0,0,0,
01:44,0,0,12.8,48.199999999999996,103.8,0,0,0,
01:45,0,0,12.6,47.8,103,0,0,0,
01:46,0,0,13,48.199999999999996,103.60000000000001,0,0,0,
01:47,0,0,12.6,48.199999999999996,103.60000000000001,0,0,0,
01:48,0,0,12.4,47.8,103,0,0,0,
01:49,0,0,13,47.8,103.8,0,0,0,
01:50,0,0,12.8,48.199999999999996,103.60000000000001,0,0,0,
01:51,0,0,12,48,104.2,0,0,0,
01:52,0,0,12.6,47.8,103.2,0,0,0,
01:53,0,0,12.4,48.199999999999996,104,0,0,0,
01:54,0,0.4,12.4,47.4,104.2,0,0,0.4,
01:55,0,0,12.2,47.8,103.8,0,0,0,
01:56,0,0,12.6,48.199999999999996,104.2,0,0,0,
01:57,0,0,12.6,48.199999999999996,104.2,0,0,0,
01:58,0,0,12.6,48.199999999999996,103.60000000000001,0,0,0,
01:59,0,0,12.6,48,103.8,0,0,0,
02:00,0,0,12.8,47.8,103.8,0,0,0,
02:01,0,0,12.2,47,104.4,0,0,0,
02:02,0,0,13,47.599999999999994,103.4,0,0,0,
02:03,0,0,13,48.4,103.2,0,0,0,
02:04,0,0,12.6,48.199999999999996,104.4,0,0,0,
02:05,0,0,12.8,48.199999999999996,104,0,0,0,
02:06,0,0,12.4,48.4,105.2,0,0,0,
02:07,0,0,12.2,48,104.4,0,0,0,
02:08,0,0,12.8,48,104,0,0,0,
02:09,0,0,13.200000000000001,48,103.60000000000001,0,0,0,
02:10,0,0,13,47.599999999999994,102.8,0,0,0,
02:11,0,0,12,47.599999999999994,104,0,0,0,
02:12,0,0,13.200000000000001,47.8,104.60000000000001,0,0,0,
02:13,0,0,13,47.8,103.60000000000001,0,0,0,
02:14,0,0,12.2,47.599999999999994,103.8,0,0,0,
02:15,0,0,12.4,47.8,103.60000000000001,0,0,0,
02:16,0,0,13.4,48.4,103.2,0,0,0,
02:17,0,0,13.200000000000001,48,104.80000000000001,0,0,0,
02:18,0,0,12.6,48.199999999999996,104,0,0,0,
02:19,0,0,12.8,48,104,0,0,0,
02:20,0,0,13,48.199999999999996,103.4,0,0,0,
02:21,0,0,13,48,103.60000000000001,0,0,0,
02:22,0,0,12.4,47.599999999999994,103.4,0,0,0,
02:23,0,0,12,48.199999999999996,103.8,0,0,0,
02:24,0,0,12.4,47.8,104.2,0,0,0,
02:25,0,0,12.8,48.199999999999996,103.4,0,0,0,
02:26,0,0,12.8,48,102.8,0,0,0,
02:27,0,0,12.8,48.199999999999996,102.8,0,0,0,
02:28,0,0,13,48.199999999999996,103.2,0,0,0,
02:29,0,0,12.8,47.8,103.2,0,0,0,
02:30,0,0,12.2,48,104.2,0,0,0,
02:31,0,0,12.4,48.199999999999996,103.8,0,0,0,
02:32,0,0,12.6,47.8,104,0,0,0,
02:33,0,0,12.8,48,102.8,0,0,0,
02:34,0,0,12.6,48,103.4,0,0,0,
02:35,0,0,13,47.8,102.60000000000001,0,0,0,
02:36,0,0,12.8,48.4,103.60000000000001,0,0,0,
02:37,0,0,13.600000000000001,48.4,102.8,0,0,0,
02:38,0,0,12.4,47.8,103.4,0,0,0,
02:39,0,0,13.200000000000001,47.599999999999994,102.60000000000001,0,0,0,
02:40,0,0,12.8,48.199999999999996,103.2,0,0,0,
02:41,0,0,12.2,48.199999999999996,103.4,0,0,0,
02:42,0,0,12.2,47.8,103.8,0,0,0,
02:43,0,0,12.8,47.4,103,0,0,0,
02:44,0,0,12.8,48,103.4,0,0,0,
02:45,0,0,12.8,48,103.60000000000001,0,0,0,
02:46,0,0,12,47.8,104.2,0,0,0,
02:47,0,0,12.8,47.8,102.8,0,0,0,
02:48,0,0,12.8,48,103.4,0,0,0,
02:49,0,0,12.8,47.599999999999994,103,0,0,0,
02:50,0,0,12.4,48,103.60000000000001,0,0,0,
02:51,0,0,12.2,47.4,103.60000000000001,0,0,0,
02:52,0,0,12.4,48.199999999999996,103.60000000000001,0,0,0,
02:53,0,0,12.8,48,103.4,0,0,0,
02:54,0,0,12.6,48,103.2,0,0,0,
02:55,0,0,12.6,48,103.4,0,0,0,
02:56,0,0,12.6,47.4,103.2,0,0,0,
02:57,0,0,12.4,47.599999999999994,104.60000000000001,0,0,0,
02:58,0,0,12.4,48,103.60000000000001,0,0,0,
02:59,0,0,13,47.8,102.8,0,0,0,
03:00,0,0,13,48.199999999999996,103.60000000000001,0,0,0,
03:01,0,0,12.8,47.8,103.2,0,0,0,
03:02,0,0,13.200000000000001,48.199999999999996,103.2,0,0,0,
03:03,0,0,12.8,48.4,103.60000000000001,0,0,0,
03:04,0,0,12.2,47.4,103.4,0,0,0,
03:05,0,0,12.8,47.599999999999994,102.60000000000001,0,0,0,
03:06,0,0,11.799999999999999,48.199999999999996,103.4,0,0,0,
03:07,0,0,12.4,47.599999999999994,104.2,0,0,0,
03:08,0,0,12.2,47.599999999999994,103.8,0,0,0,
03:09,0,0,12.8,48.199999999999996,103.8,0,0,0,
