時間,Group1_AI分析中#08,Group2_AI分析中#04,Group3_AI分析中#06,Group4_AI分析中#05,Group5_AI分析中#01,Group5_AI分析中#02,Group5_AI分析中#03,Group5_AI分析中#07,
00:00,0,1.6,1.6,0,0,0,8.6,0.2,
00:01,0,1.6,1.7999999999999998,0,0,0,8.200000000000001,0.2,
00:02,0,1.4000000000000001,2,0,0,0,9.4,0.2,
00:03,0,8.799999999999999,165.39999999999998,1132.8,992.2,4846.8,424.2,577.2,
00:04,0.8,0,504.6,3654.3999999999996,3433.2000000000003,15388.6,1331.6000000000001,1942.6,
00:05,0.2,0,491.2,3533.6,3482.6,15546.6,1305.2,1899.8000000000002,
00:06,0.8,11.799999999999999,516,3438.0000000000005,3426.2,15686.4,1266.3999999999999,1891.8,
00:07,0,1.2,171.6,1212.8,1173,5141.8,452.79999999999995,630.1999999999999,
00:08,0,1.4000000000000001,1.6,0,0,0,9.2,0.4,
00:09,0,1.2,1.7999999999999998,0,0,0,8.4,0.4,
00:10,0,1.4000000000000001,1.7999999999999998,0,0,0,9.4,0.4,
00:11,0,1.4000000000000001,1.2,0,0.2,0,9.2,0.4,
00:12,0,1.7999999999999998,1.7999999999999998,0,0,0,8,0.2,
00:13,1,0.4,326.6,2338.2000000000003,2250.6,10013.2,853.5999999999999,1280.8,
00:14,3.2,0,459.40000000000003,3746,3470.2,15423.400000000001,1343.6,1984.1999999999998,
00:15,3.5999999999999996,0,451.79999999999995,3557.8,3521.8,15622.6,1318.8,1931.4,
00:16,3,0,409,3299,3235.4,14302.000000000002,1204.8,1778.6000000000001,
00:17,0,1.4000000000000001,2.1999999999999997,0,0.2,0,7.8,0.2,
00:18,0,2,1.4000000000000001,0,0,0,8,0.4,
00:19,0,1.4000000000000001,1.6,0,0,0,9.4,0.2,
00:20,0,1.6,2,0,0,0,9.2,0.2,
00:21,0,1.6,2.4,0.2,0.2,0,8.4,1,
00:22,0,802,132.20000000000002,1349,4730.400000000001,4481.2,541,762.8,
00:23,3.4000000000000004,0,426,3981.7999999999997,3404.2000000000003,15210.599999999999,1409.6,1929.7999999999997,
00:24,4.8,0,425.4,4073.2,3386.9999999999995,15102.199999999999,1450.2,1958.3999999999999,
00:25,5.6000000000000005,0,419.80000000000007,4108.2,3336.3999999999996,15071.199999999999,1472.8,1957.1999999999998,
00:26,0,1.6,38,313.8,281.59999999999997,1299.8,121.39999999999999,160.8,
00:27,0,2,1.6,0,0,0.2,9.8,0.2,
00:28,0,1.7999999999999998,0.8,0.2,0,0,9.2,1,
00:29,0,1.6,1.4000000000000001,0,0,0,11,0.4,
00:30,0,1.6,1,0,0,0,10,1,
00:31,0,2,1.7999999999999998,0,0,0,9.2,0.2,
00:32,0,1.7999999999999998,1.4000000000000001,0.2,0,0,9.4,0.4,
00:33,0,1.7999999999999998,1.2,0,0.4,0,10.4,0.4,
00:34,0,1.6,1.4000000000000001,0.2,0.2,0,9.8,0.2,
00:35,0,2,1.6,0.2,0,0,10.4,0.2,
00:36,0,1.4000000000000001,2,0,0,0,12.2,0.2,
00:37,0,1.6,1.2,0,0,0,10.8,0.4,
00:38,0,2,1.2,0,0,0,11,0,
00:39,0,2,1.2,0.2,0.2,0.2,8.4,1.2,
00:40,0,1.7999999999999998,1.6,0,0,0,11.600000000000001,0.2,
00:41,0,1.7999999999999998,1,0.2,0.2,0,10.4,0.2,
00:42,0,0.8,1,0,0,0,7.000000000000001,4.3999999999999995,
00:43,0,0.6,0,0,0,0,4.3999999999999995,5.6000000000000005,
00:44,0,0.4,0.2,0,0,0,3.8,8.4,
00:45,0,0.4,0,0,0,0,2.8000000000000003,9,
00:46,0,0.6,0,0,0,0,2,11.200000000000001,
00:47,0,1.2,0.6,0,0,0,1.2,11.4,
00:48,0,1.2,0.2,0,0,0,1,12.2,
00:49,0,1.6,0.2,0,0,0,2.6,13,
00:50,0,1.4000000000000001,0.6,0,0,0,2.1999999999999997,11,
00:51,0,1.4000000000000001,0.2,0,0,0,1.6,12.8,
00:52,0,1.6,0.4,0,0,0,1,12.8,
00:53,0,2,0.6,0,0,0,0.4,13.200000000000001,
00:54,0,2,1.6,0,0,0,2.8000000000000003,12.2,
00:55,0,2.1999999999999997,0.4,0,0,0,0,14.000000000000002,
00:56,0,2.1999999999999997,0.4,0,0,0,0.4,14.000000000000002,
00:57,0,2.1999999999999997,1,0,0,0,0.6,14.2,
00:58,0,2.1999999999999997,0.6,0,0,0,0.6,14.799999999999999,
00:59,0,2.1999999999999997,0.8,0,0,0,0.4,14.2,
01:00,0,2.1999999999999997,1,0.2,0,0,1.2,14.399999999999999,
01:01,0,2.4,1.6,0,0,0,1.4000000000000001,14.2,
01:02,0,2.1999999999999997,3,0,0.2,0,1.2,11.799999999999999,
