時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,302,0,214.8,0,0,210.4,802.3999999999999,142.2,339.2,0,0,87,0,0,659.1999999999999,
00:01,0,279,0,210.8,0,0,222.40000000000003,796.8,141.2,362.2,0,0,82.6,0,0,672.4,
00:02,0,302,0,211,0,0,208.6,794.2,138.79999999999998,343.40000000000003,0,0,90,0,0,668.4,
00:03,0,321.20000000000005,0,212.2,0,0,208.8,799.4,141.4,343.6,0,0,89,0,1.6,639.4,
00:04,0,321.8,0,227.2,0,0,197.4,794.6,137,343.2,0,0,87.4,0,0.8,634.4,
00:05,0,331,0,224.8,0,0,191,795.4,137.79999999999998,343,0,0,83.6,0,0,645,
00:06,0,312.8,0,216.4,0,0,200.8,797,141.4,340.6,0,0,83.6,0,0,650,
00:07,0,320,0,214.2,0,0,198.6,800.2,139.39999999999998,337.59999999999997,0,0,86.8,0,0,655.6,
00:08,0,330.4,0,206.2,0,0,197.6,798,138.6,338.4,0,0,81.39999999999999,0,0,653.5999999999999,
00:09,0,328.2,0,202.2,0,0,202.99999999999997,785.8,139,354,0,0,81.39999999999999,0,0,657.8000000000001,
00:10,0,320.8,0,214.6,0,0,197.2,789.4,137.6,348.6,0,0,83,0,0,650.4,
00:11,0,300.8,0,204.2,0,0,210,788,138,355.79999999999995,0,0,81,0,0,666.6,
00:12,0,307.4,0,217.4,0,0,200.59999999999997,797.2,139.6,340,0,0,85.8,0,0,653.2,
00:13,0,303.6,0,209.60000000000002,0,0,208,803.2,140,339.40000000000003,0,0,84.39999999999999,0,0,649.6,
00:14,0,319.4,0,210.4,0,0,198.6,805.0000000000001,140.6,330.4,0,0,84.8,0,0,647.4,
00:15,0,325.2,0,215,0,0,196.6,804.5999999999999,138,330.4,0,0,88,0,0,644.6,
00:16,0,309.6,0,220.6,0,0,199.2,804.4000000000001,140.2,337,0,0,84,0,0,645,
00:17,0,297.40000000000003,0,218.8,0,0,202.59999999999997,803.4000000000001,142.2,348.6,0,0,84,0,0,639.8,
00:18,0,293.6,0,208.8,0,0,205.79999999999998,809.4,142.79999999999998,334.8,0,0,87.8,0,0,658.1999999999999,
00:19,0,309.4,0,218.4,0,0,203.6,811.5999999999999,145,326.2,0,0,91.8,0,0,633.1999999999999,
00:20,0,307.2,0,222.6,0,0,206.2,796.6,139.6,346,0,0,87.8,0,0,634.6,
00:21,0,318.8,0,198.2,0,0,207.20000000000002,812.4000000000001,145.79999999999998,311.6,0,0,89.8,1.7999999999999998,14.799999999999999,645.6,
00:22,0,322.40000000000003,0,219.20000000000002,0,0,197.2,800.8,139.6,334.8,0,0,85.6,0,0,641.2,
00:23,0,326.2,0,220.00000000000003,0,0,195,796,138.39999999999998,342.6,0,0,84.39999999999999,0,0,636,
