時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,35.199999999999996,0,205.6,0,0,409.8,827.9999999999999,208.4,711,0,0,26,0,0,856,
00:01,0,41.4,0,193.2,0,0,415.4,819.9999999999999,206,710,0,0,27,0,0,867.8000000000001,
00:02,0,52,0,194.79999999999998,0,0,410.59999999999997,827,205.39999999999998,708.6,0,0,29.799999999999997,0,0,856.6,
00:03,0,73.4,0,229.8,0,0,412.8,837.4000000000001,213.60000000000002,684.4,0,0,34.4,0,0,959.8000000000001,
00:04,0,39.6,0,188.2,0,0,412.6,829.4000000000001,205.39999999999998,700.1999999999999,0,0,34,0,0,891.8,
00:05,0,53.2,0,220.8,0,0,423.4,848.1999999999999,213.20000000000002,684,0,0,34.2,0,0,951,
00:06,0,44.4,0,187.6,0,0,411.4,830.4,207.20000000000002,704,0,0,29.599999999999998,0,0,883,
00:07,0,41.8,0,199,0,0,409.40000000000003,823.8,206.8,712.4,0,0,27.200000000000003,0,0,862.2,
00:08,0,84.6,0,240,0,0,411.4,845.2,212,712.2,0,0,24.2,0,0,943.4,
00:09,0,42.6,0,199.2,0,0,402.79999999999995,824.2,207.20000000000002,711.5999999999999,0,0,22.2,0,0,878.9999999999999,
00:10,0,39.800000000000004,0,199.4,0,0,409.8,825.8,209,720.8000000000001,0,0,24,0,0,866.6,
00:11,0,70,0,219.60000000000002,0,0,410.20000000000005,824,211.60000000000002,701.8,0,0,27.800000000000004,0,0,907.6,
00:12,0,82.19999999999999,0,241.4,0,0,422.6,841.4,216.6,703.5999999999999,0,0,27.800000000000004,0,0,988.8,
00:13,0,59.199999999999996,0,201.6,0,0,403.59999999999997,828.9999999999999,204.8,707.4,0,0,28.199999999999996,0,0,866,
00:14,0,58.8,0,225.4,0,0,422.20000000000005,840.4,212,705,0,0,30,0,0,957.1999999999999,
00:15,0,40.8,0,192.4,0,0,412.2,825.2,204.8,715,0,0,25.2,0,0,874.8,
00:16,0,41.199999999999996,0,190.6,0,0,413.99999999999994,825,206.99999999999997,715,0,0,27.200000000000003,0,0,868.8000000000001,
00:17,0,51.2,0,199.6,0,0,411.4,817.4,207.79999999999998,721.6,0,0,23,0,0,845.2,
00:18,0,86.4,0,231.99999999999997,0,0,410.20000000000005,820.4000000000001,212.6,703.5999999999999,0,0,26.6,0,0,926.8000000000001,
00:19,0,61.8,0,200.59999999999997,0,0,406.20000000000005,822.6000000000001,207.79999999999998,687.6,0,0,33,0,0.8,857.8,
00:20,0,81.8,0,243.4,0,0,413.40000000000003,850.2,217.79999999999998,690.6,0,0,27,0,0,962.2,
00:21,0,94.19999999999999,0,239.6,0,0,411.2,818.8000000000001,213.79999999999998,687.8,0,0,31.8,0,0,926.4,
00:22,0,92.2,0,238.20000000000002,0,0,415.00000000000006,840,212.4,684.1999999999999,0,0,35.6,0,0,942.6,
00:23,0,55.2,0,206.6,0,0,412.2,844.4000000000001,206.99999999999997,701.4,0,0,31.4,0,0,897.6000000000001,
00:24,0,75.6,0,225.99999999999997,0,0,414.40000000000003,839.4,213.79999999999998,685.4,0,0,29.4,0,0,940.6,
00:25,0,79.4,0,232.20000000000002,0,0,410.20000000000005,851.4,212.6,694,0,0,23.799999999999997,0,0,956.1999999999999,
00:26,0,98.4,0,235.6,0,0,410.79999999999995,829.5999999999999,214.2,685.8,0,0,29.599999999999998,0,0,923.6,
00:27,0,105,0,240.39999999999998,0,0,400.4,828.5999999999999,211.79999999999998,694.6,0,0,24.6,0,0,908.6,
00:28,0,94.8,0,233.2,0,0,409.40000000000003,834,212.2,701.4,0,0,24,0,0,923.1999999999999,
00:29,0,110.4,0,224.8,0,0,398.4,806.6,207.6,691.8000000000001,0,0,30.4,0,0,872.8,
00:30,0,102.4,0,230.6,0,0,411.8,830.8,211.79999999999998,685.8,0,0,32.4,0,0,916.6,
00:31,0,120.6,0,228.39999999999998,0,0,404.6,832.6,209.39999999999998,682.2,0,0,34.8,0,0,903.5999999999999,
00:32,0,115.6,0,222.6,0,0,398,819,212.2,680.6,0,0,31.2,0,0,880.8,
00:33,0,40.2,0,143.4,0,0,394.20000000000005,747.8,168.79999999999998,581.4,0,0,66.8,0,0,871.0000000000001,
00:34,0,52.2,0,144.2,0,0,385.8,752.4,163.6,570,0,0,72.2,0,0,865.6,
00:35,0,58.199999999999996,0,138,0,0,387.59999999999997,748.6,161.60000000000002,571.8,0,0,71,0,0,863.4000000000001,
00:36,0,65,0,160.60000000000002,0,0,395,764,164.39999999999998,565.8000000000001,0,0,76.8,0,0,915.6,
00:37,0,53.400000000000006,0,165.2,0,0,399,786.8000000000001,166.4,593.2,0,0,65.2,0,14.6,933.6,
00:38,0,35.199999999999996,0,133,0,0,429.6,849.2,184,552.2,0,153,90,0,0,798,
00:39,0,28.199999999999996,0,114.39999999999999,0,0,455.6,937.5999999999999,199.2,539.6,0,293.40000000000003,99.6,0,0,704.8,
00:40,0,0,0,84.2,0,0,484.99999999999994,998.1999999999999,207.79999999999998,554.1999999999999,0,369.8,104.60000000000001,0,0,642.1999999999999,
00:41,0,52.400000000000006,0,140,0,0,389.8,757.8000000000001,161.4,578.5999999999999,0,0,70.6,0,0,855.8,
00:42,0,59,0,141.2,0,0,380.4,752,160.60000000000002,585.6,0,0,67,0,0,853.9999999999999,
00:43,0,56.00000000000001,0,150.6,0,0,384.8,741,160.8,595.4,0,0,68,0,0,839.8,
00:44,0,57.8,0,149.4,0,0,383.8,747.8,162.20000000000002,590.6,0,0,70.6,0,0,834.6,
00:45,0,38.6,0,147.4,0,0,387.59999999999997,740.6,162.4,596.6,0,0,68.2,0,0,856.4,
00:46,0,41.6,0,146,0,0,387.59999999999997,745.2,162.20000000000002,598.4,0,0,67.60000000000001,0,0,860,
00:47,0,52,0,142.79999999999998,0,0,385.40000000000003,739.6,162.20000000000002,596.1999999999999,0,0,67.60000000000001,0,0,856.8,
00:48,0,33.6,0,138,0,0,390,739.6,163,599.2,0,0,68.8,0,0,870.8000000000001,
00:49,0,60,0,141.4,0,0,381.2,743.2,162.79999999999998,597.2,0,0,69.19999999999999,0,0,849,
00:50,0,59.4,0,151.2,0,0,376.79999999999995,737,161.20000000000002,606.2,0,0,65.4,0,0,847.1999999999999,
00:51,0,67.4,0,149.8,0,0,373.4,743.6,161,595,0,0,69,0,0,844.9999999999999,
00:52,0,59.4,0,145.79999999999998,0,0,376.79999999999995,752.8,159.60000000000002,587.8,0,0,72.39999999999999,0,0,844,
00:53,0,58.599999999999994,0,146.6,0,0,374.40000000000003,746.4000000000001,158.20000000000002,596.8,0,0,69.8,0,0,844.2,
00:54,0,60.4,0,142,0,0,371.4,752.2,161.20000000000002,588.6,0,0,71.8,0,0,850.2,
00:55,0,42.199999999999996,0,142.2,0,0,373.20000000000005,753.8000000000001,164.39999999999998,595.4,0,0,67.80000000000001,0,0,856.4,
00:56,0,48.6,0,145.2,0,0,375,758,165.39999999999998,590.4,0,0,69,0,0,843.4,
00:57,0,56.599999999999994,0,141.6,0,0,372.2,752.4,163.79999999999998,596.4000000000001,0,0,67.2,0,0,840.6,
00:58,0,68.2,0,189.39999999999998,0,0,390.6,788.8,171.2,626.6,0,0,60.199999999999996,0,0,990.4,
00:59,0,54.6,0,140.6,0,0,375.59999999999997,754.8,164.39999999999998,594.8000000000001,0,0,67.60000000000001,0,0,845.8000000000001,
01:00,0,49.8,0,138.39999999999998,0,0,374.6,764.8,164.2,589.6,0,0,68.8,0,0,841.8,
01:01,0,53.800000000000004,0,144.4,0,0,372.8,768.8,163.2,580.1999999999999,0,0,69.19999999999999,0,0,839.1999999999999,
01:02,0,54.800000000000004,0,142.6,0,0,381.4,760,168,579.4,0,0,73,0,0,850.4,
01:03,0,29.599999999999998,0,151.8,0,0,373.6,774.8000000000001,159.20000000000002,572.6,0,0,62.2,0,0,882.4,
01:04,0,39.2,0,165.6,0,0,385.40000000000003,738.4000000000001,162.20000000000002,592.1999999999999,0,0,68.60000000000001,0,0,864,
01:05,0,37,0,168.2,0,0,388.4,735,163,600.8,0,0,70.19999999999999,0,0,856.1999999999999,
01:06,0,41.199999999999996,0,170.79999999999998,0,0,383.2,733.8,159.8,601.4,0,0,68,0,0,858.2,
01:07,0,45,0,166.2,0,0,384.2,739.6,161.20000000000002,596,0,0,70.39999999999999,0,0,858.2,
01:08,0,32.4,0,170.79999999999998,0,0,384.6,738.4000000000001,163.2,599.2,0,0,68.60000000000001,0,0,860.8000000000001,
01:09,0,52,0,176.6,0,0,381,733.6,162.6,589.2,0,0,73.8,0,0,874.4,
01:10,0,81.6,0,196.4,0,0,383.2,734.6,171.8,562.2,0,0,74.2,0,0,901.4,
01:11,0,47.199999999999996,0,170.6,0,0,380.4,736.8000000000001,163.6,593.8,0,0,68.2,0,0,853.9999999999999,
01:12,0,51.2,0,172.6,0,0,377.2,734.8,163.6,598.4,0,0,62.8,0,0,856,
01:13,0,46,0,172.8,0,0,376.2,744,163.39999999999998,590.2,0,0,66.4,0,0,856.4,
01:14,0,46,0,172.2,0,0,375.8,741.8000000000001,162.20000000000002,596.1999999999999,0,0,64.8,0,0,859.4,
01:15,0,47.599999999999994,0,179.4,0,0,376.4,745.4,162,586.4,0,0,71.6,0,0,848.8,
01:16,0,49,0,170.4,0,0,376.4,736,161.60000000000002,585,0,0,72.2,0,0,866,
01:17,0,57.4,0,176.6,0,0,373.20000000000005,732,161.4,587.4,0,0,71.2,0,0,856.6,
01:18,0,56.39999999999999,0,168.6,0,0,380.6,734.4,162.79999999999998,591.2,0,0,71.6,0,0,851.4,
01:19,0,49.6,0,170.2,0,0,382,739.4,163,590,0,0,73.4,0,0,850.2,
01:20,0,54.6,0,174,0,0,378.6,734.6,161.8,593.4,0,0,71.2,0,0,848.1999999999999,
01:21,0,54.800000000000004,0,167,0,0,380.6,739,164,588.1999999999999,0,0,69,0,0,850.6,
01:22,0,44.6,0,167,0,0,380.4,741.6,162,590.6,0,0,68.4,0,0,859.8000000000001,
01:23,0,35.8,0,164.6,0,0,383.8,740.2,161.60000000000002,595.6,0,0,70.6,0,0,864.4,
01:24,0,51.2,0,167.6,0,0,384.2,743.6,162.79999999999998,581.2,0,0,76.6,0,0,846.4000000000001,
01:25,0,45.2,0,165.6,0,0,383.2,739,163,590.2,0,0,69.6,0,0,856.8,
01:26,0,36.8,0,165.39999999999998,0,0,387,737.6,162.79999999999998,593.6,0,0,69.6,0,0,857.4,
01:27,0,26,0,158.6,0,0,392.4,737.2,163.2,604.1999999999999,0,0,68,0,0,862.8,
01:28,0,40.8,0,161.60000000000002,0,0,384.8,744,160.8,588.4000000000001,0,0,71.2,0,0,861.8000000000001,
01:29,0,34.599999999999994,0,165.39999999999998,0,0,388,750,161.60000000000002,589.4,0,0,70.19999999999999,0,0,852,
01:30,0,30.4,0,162.79999999999998,0,0,389.59999999999997,752.8,164.2,584.4,0,0,68,0,0,856.8,
01:31,0,37.8,0,166.79999999999998,0,0,380.79999999999995,751,163.79999999999998,584.8,0,0,66.4,0,0,851.8000000000001,
01:32,0,52.400000000000006,0,165.79999999999998,0,0,376.2,752.2,163.2,585.6,0,0,66,0,0,847.8,
01:33,0,42.199999999999996,0,165,0,0,379.4,748.2,160.4,596,0,0,65.4,0,0,855.1999999999999,
01:34,0,54.2,0,161.8,0,0,376.2,745.2,162.6,583.4,0,0,69.39999999999999,0,0,858.8,
01:35,0,48.6,0,167.4,0,0,379.4,747.2,162,590.8000000000001,0,0,68.60000000000001,0,0,849.8,
01:36,0,40.8,0,166.6,0,0,379.4,742.6,163.39999999999998,596.6,0,0,66.8,0,0,857.1999999999999,
01:37,0,36.6,0,164.79999999999998,0,0,382.4,747,165,596,0,0,66,0,0,852.9999999999999,
01:38,0,37.4,0,165.2,0,0,381,749.2,162,594.4,0,0,67,0,0,858.6,
01:39,0,41.6,0,166.2,0,0,381.59999999999997,750.6,162,592.8,0,0,66.8,0,0,855.4,
01:40,0,60.199999999999996,0,180.4,0,0,384,753.5999999999999,167.6,561.8000000000001,0,0,73.4,0,0,883,
01:41,0,69.8,0,186.60000000000002,0,0,379.59999999999997,752.6,170.4,547,0,0,77.8,0,0,890.4,
01:42,0,58.8,0,163,0,0,378,725.6,156,601.8,0,0,76.4,0,0,850.8,
01:43,0,53.400000000000006,0,166.4,0,0,377.8,748.8000000000001,161.4,581.4,0,0,73.8,0,0,846.5999999999999,
