時間,Group1_Production_産業機械_#02,Group1_Production_産業機械_#03,Group1_Production_産業機械_#07,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#05,Group2_Production_産業機械_#09,Group2_Production_産業機械_#10,Group2_Production_産業機械_#14,Group3_Production_産業機械_#08,Group4_Production_産業機械_#04,Group5_Production_生産機械_#06,Group6_Production_生産機械_#12,Group7_Production_製造機械_#15,Group8_Production_産業機械_#16,Group9_Production_生産機械_#11,
01:39,0,0,1,0,0,0.4,0,1.2,0,0.4,0.4,9.4,0,0,0,0.4,
01:40,0.2,0.4,1.7999999999999998,0,0,0,0,2.1999999999999997,0,0,0.6,9.2,0,0,0,0,
01:41,0,0.2,2.6,0,0.2,0,0.2,3.2,0,0,0.8,11.200000000000001,0,0,0,0.4,
01:42,0,0,2.1999999999999997,0,0,0,0,2.4,0,0.2,0.2,11.799999999999999,0,0.2,0,0.4,
01:43,0,0,0,0,0,0,0,0.4,0,0,2,13.200000000000001,0,0.8,0,0.6,
01:44,0,0,0,0,0,0,0,2.4,0,0,2.6,12,0,0.6,0,1.2,
01:45,0,0,0.6,0,0,0,0.6,1.7999999999999998,0,0,3,13,0,1.2,0,1,
01:46,0,0,0,0,0,0,0,0.6,0,0,3,14.6,0,0.6,0,0.4,
01:47,0,0,0.2,0,0,0,0,0.2,0,0,4,15.6,0,0,0,0.4,
01:48,0,0.4,0,0,0,0,0.2,0.8,0,0,3.4000000000000004,14.2,0,1.2,0,0.8,
01:49,0,0,0.4,0,0,0,0,4.2,0,0,2.6,14.2,0,0,0,0.4,
01:50,0,0,0,0,0,0,0,1,0,0,3.4000000000000004,16.2,0,1,0,0.6,
01:51,0,0,0,0,0,2.4,1.6,0.2,0,0,4,13.4,0,0.6,0,0.4,
01:52,0,0.4,0,0,0,0,0.6,1,0,0,3.8,14.2,0,2,0,1.2,
01:53,0,0,0,0,0,0,0,0.4,0,0,3.8,16.400000000000002,0,0,0,0.2,
01:54,0,0,0,0,0,0,0.2,1.2,0,0,4.6,15.8,0,0,0,0.4,
01:55,0,0,0,0,0,0,0,1.4000000000000001,0,0,4.3999999999999995,15.8,0,1,0,0.8,
01:56,0,0,0,0,0,0,0,0.2,0,0,5.800000000000001,16,0,2,0,1.6,
01:57,0,0.2,0,0,0,0,0.2,0.2,0,0,4.6,15.4,0,1.7999999999999998,0,0.8,
01:58,0,0,0.6,0,0,0,0,1.6,0,0,4.6,17.599999999999998,0,0,0,0,
01:59,0,0.4,0,0,0,0,1.2,0.4,0,0,4.8,13.200000000000001,0,2.1999999999999997,0,1,
02:00,0,1.4000000000000001,0.4,0,0,0,0.4,0.2,0,0,5.2,13.8,0,1,0,0.6,
02:01,0,0.6,0,0,0,0,0,0.4,0,0,5.4,15.2,0,2,0,0.8,
02:02,0,0,0,0,0,0,1.2,0.4,0,0,4.8,15.8,0,0.6,0,0.6,
02:03,0,0,0,0,0,0,0,1,0,0,5,17.2,0,0,0,0.8,
02:04,0,0.8,0,0,0,0,0,0.8,0,0,5.6000000000000005,16.2,0,1,0,0.4,
02:05,0,0,0,0,0,0,0,0.6,0,0,5.800000000000001,16.400000000000002,0,1.4000000000000001,0,0.6,
02:06,0,0.2,0,0,0,0,0.2,1,0,0,4.2,18,0,0,0,0,
02:07,0,0.8,0,0,0,0,0.2,0,0,0,5.4,15.2,0,1.4000000000000001,0,0.6,
02:08,0,0,0,0,0,0,0,0,0,0,6,16.2,0,0.2,0,0.2,
02:09,0,0,0,0,0,0,0,1.4000000000000001,0,0,4.8,17,0,1.4000000000000001,0,0.4,
02:10,0,0,0,0,0,0,0,0.2,0,0,5.4,17.2,0,0.2,0,0,
02:11,0,0,0,0,0,0,0,1.6,0,0,5,16.8,0,0,0,0.2,
02:12,0,0,0,0,0,1.7999999999999998,2.1999999999999997,0.6,0,0,4.6,13.4,0,1.4000000000000001,0,0.6,
02:13,0,0.4,0,0,0,0,0.4,1.4000000000000001,0,0,5,16.8,0,0.6,0,1.2,
02:14,0,0,0,0,0,0,0,0,0,0,5.800000000000001,16.6,0,3,0,1.6,
02:15,0,0,0,0,0,0,0,0.2,0,0,5.2,15.6,0,1.2,0,0.4,
02:16,0,0,0,0,0,0,0,0.2,0,0,5.2,17.4,0,0.8,0,0.8,
02:17,0,0,0,0,0,0,0,0.6,0,0,5.2,16.8,0,0.8,0,1,
02:18,0,0,0,0,0,0,0.2,2.8000000000000003,0,0,4.6,17,0,0,0,0.2,
02:19,0,0.2,0,0,0,0,0.2,0.8,0,0,5.6000000000000005,16.400000000000002,0,1.2,0,1.2,
02:20,0,0,0,0,0,0,0,0.4,0,0,5.6000000000000005,16.6,0,1.6,0,0,
02:21,0,0.8,0,0,0,0,1.4000000000000001,0,0,0,4.6,14.000000000000002,0,1.7999999999999998,0,1,
02:22,0,0,0,0,0,0,0,0.4,0,0,5.4,15.8,0,1,0,1.4000000000000001,
02:23,0,0.4,0,0,0,0,0.8,0.8,0,0,4,16.2,0,1.6,0,0.4,
02:24,0,0,0.4,0,0,0,0,1.6,0,0,4.3999999999999995,16.6,0,1.2,0,0.4,
02:25,0,0,0.2,0,0,0,0,0,0,0,6.2,16.2,0,0.6,0,0.4,
02:26,0,0,0,0,0,0,0,1.6,0,0,5.800000000000001,16.400000000000002,0,1.7999999999999998,0,1,
02:27,0,0.4,0,0,0,0,0,0,0,0,5.800000000000001,16,0,1.7999999999999998,0,1.2,
02:28,0,0.8,0,0,0,0,0.4,0,0,0,5.800000000000001,15.8,0,0.6,0,0,
02:29,0,0,0,0,0,0,0,0.2,0,0,5,16.8,0,0.2,0,0.6,
02:30,0.2,0,0,0,0,0,0,1.2,0,0,4.8,17.4,0,2,0,0.6,
02:31,0,1,0,0,0,1,1.6,0.2,0,0,6.2,14.000000000000002,0,1.6,0,1,
02:32,0,0,0,0,0,0,0,0,0,0,6.4,17.2,0,1,0,0.4,
02:33,0,0,0,0,0,0,0.2,0.2,0,0,5.800000000000001,18,0,0.8,0,0.4,
02:34,0,0,0,0,0,0,0.6,0.2,0,0,6,16,0,1.6,0,0.4,
02:35,0,0.8,0,0,0,0,0,0.4,0,0,6.2,14.2,0,0.8,0,0,
02:36,0,0,0,0,0,0.2,0.6,3.4000000000000004,0,0,4,16,0,0.2,0,0.4,
02:37,0,0,0,0,0,0,0,0,0,0,6.4,16.6,0,2.4,0,1.4000000000000001,
02:38,0,0.2,0,0,0,0.6,1.4000000000000001,0.4,0,0,5.2,15.4,0,1,0,0.8,
02:39,0,0,0,0,0,0,0,0.8,0,0,5.4,16.400000000000002,0,0.4,0,1,
02:40,0,0,0,0,0,0,0,0.6,0,0,5,18,0,0.2,0,0.2,
02:41,0,0,0,0,0,0,0,0.2,0,0,5.800000000000001,17,0,0.2,0,0.4,
02:42,0,0.2,0,0,0,0.6,1,0.2,0,0,5.2,15.2,0,2.1999999999999997,0,0.6,
02:43,0,1.2,0,0,0,0,1,0,0,0,6,13.8,0,1.4000000000000001,0,0.6,
02:44,0,0,0,0,0,0,0,0.2,0,0,6.4,16.8,0,0.4,0,0.2,
02:45,0,0,0,0,0,0,0,0.2,0,0,6.2,17.599999999999998,0,0.6,0,0.4,
02:46,0,0.2,0,0,0,0,1,0.4,0,0,5.4,15,0,2.4,0,1,
02:47,0,0.4,0,0,0,0,1.6,0.2,0,0,5.4,12.2,0,3,0,1,
02:48,0,0.6,0,0,0,0,0,0.2,0,0,6.2,15.8,0,1.7999999999999998,0,0.4,
02:49,0,0,0,0,0,0,0,2.1999999999999997,0,0,5.4,16.8,0,0.2,0,0.6,
02:50,0,0.6,0,0,0,0,0.4,0,0,0,6.2,16,0,2.4,0,1.2,
02:51,0,0.2,0,0,0,0,1,0.2,0,0,5.4,16,0,1.4000000000000001,0,1,
02:52,0,0,0,0,0,0,0,0.2,0,0,5.6000000000000005,17.2,0,1.2,0,0.8,
02:53,0,0.4,0,0,0,0,0.2,0.4,0,0,4.8,16.8,0,0.8,0,0.2,
02:54,0.2,0,0,0,0,0,0.6,0.4,0,0,4.8,15.8,0,1.6,0,1,
02:55,0,0.4,0,0,0,0,0,0,0,0,5.6000000000000005,16.6,0,0.4,0,0.4,
02:56,0,0.4,0,0,0,0,0.2,0.4,0,0,6,16,0,0.6,0,0.6,
02:57,0,0,0,0,0,0,0,0,0,0,6,17.4,0,0.4,0,0.4,
02:58,0,0,0,0,0,0,0.2,2.1999999999999997,0,0,5,17.599999999999998,0,0.6,0,0.6,
02:59,0,0,0.6,0,0,0,0,3,0,0,3.5999999999999996,17.4,0,0.8,0,0.4,
03:00,0,1.2,0,0,0,0,1,0,0,0,5.4,14.000000000000002,0,2.1999999999999997,0,0.6,
03:01,0,0,0,0,0,0,0,0.6,0,0,5.800000000000001,17.4,0,0.4,0,0.8,
03:02,0.2,0,0,0,0,0.8,1,0.6,0,0,4.8,16.400000000000002,0,0.4,0,0.2,
03:03,0,0,0,0,0,0,0,0.2,0,0,6,17,0,0.8,0,1.2,
03:04,0,0,0,0,0,0,0,0,0,0,5.6000000000000005,16.2,0,2,0,0.2,
03:05,0,0,0,0,0,0,0,0.4,0,0,5,16.2,0,0.8,0,0.4,
03:06,0,0,0.2,0,0,0,0,0.6,0,0,5.4,17.4,0,0.2,0,0.2,
03:07,0,0,0,0,0,0,0.2,0,0,0,5.6000000000000005,16.2,0,0.2,0,0,
03:08,0,0,0,0,0,0,0,0.2,0,0,4.8,17,0,0.4,0,0.6,
03:09,0,0.2,0,0,0,0,0,1.2,0,0,4.8,16.6,0,0.6,0,0.8,
03:10,0,0,0,0,0,0,0,0.2,0,0,5.6000000000000005,18.6,0,0,0,0.2,
03:11,0,0,0,0,0,0,0,1,0,0,4.8,17.8,0,0.6,0,0.8,
03:12,0,0,0,0,0,0,0,0.8,0,0,5.4,18.2,0,1,0,0.6,
03:13,0,0,0,0,0,0,0,0,0,0,6.6000000000000005,17.8,0,1.6,0,0.8,
03:14,0,0.6,0,0,0,0,0,0.8,0,0,5.4,16.400000000000002,0,1.6,0,1,
03:15,0,0.6,0,0,0,0,0.2,0.8,0,0,5.2,17.599999999999998,0,0.2,0,1,
03:16,0,0,0.2,0,0,0,0,0.2,0,0,4.8,16,0,0.6,0,0.4,
03:17,0,0,0,0,0,0,1.2,0,0,0,5.4,15.2,0,1.7999999999999998,0,0.6,
03:18,0,0.2,0.6,0,0,0,0,0.6,0,0,4.3999999999999995,17,0,0.8,0,0.6,
03:19,0,0,0.4,0,0,0,0,2,0,0,4.2,18.2,0,0,0,0.6,
03:20,0,0,0.2,0,0,1.6,1,0,0,0,5,16.2,0,0,0,0.6,
03:21,0,0.6,0,0,0,0.2,0.8,1.6,0,0,4.2,15,0,0.8,0,0.6,
03:22,0,0.6,0,0,0,0,0.8,0,0,0,5.2,15.2,0,1.2,0,0.8,
03:23,0,1.2,0,0,0,0,0,0.4,0,0,4.8,15,0,1,0,0.8,
03:24,0.2,0,0,0,0,0,0,0.6,0,0,5,17.2,0,2,0,0.8,
03:25,0,0,0,0,0,0,0,0.8,0,0,5.800000000000001,16.8,0,0,0,1,
03:26,0,0.8,0,0,0,0,0.2,0.2,0,0,5.4,16.2,0,1.2,0,0.8,
03:27,0,0.2,0,0,0,0,0.2,0.2,0,0,5.4,16.8,0,0.8,0,0,
03:28,0,0.6,0,0,0,0,0,0.2,0,0,5.2,16.2,0,1.2,0,0,
03:29,0,0,0,0,0,0,0.2,0.6,0,0,5,17.8,0,0.8,0,0.8,
03:30,0,0,0,0,0,0,0.8,0,0,0,5.4,15,0,1.6,0,1.2,
03:31,0,0,0,0,0,0,0.2,0.6,0,0,5.800000000000001,16.400000000000002,0,0.8,0,0.4,
03:32,0,0,0,0,0,0,0,1.7999999999999998,0,0,4.8,17.4,0,0.2,0,0.4,
03:33,0,0.6,0,0,0,0,0.4,0,0,0,5.4,15.4,0,2.8000000000000003,0,0.8,
03:34,0,0,0,0,0,0,0,0.8,0,0,4.6,18,0,0.2,0,0.6,
03:35,0,1.2,0,0,0,0.4,0.4,0,0,0,3.8,13.8,0,2,0,0.6,
03:36,0,0,0,0,0,0,0,0.4,0,0,5.4,17.2,0,0.6,0,0.6,
03:37,0,0,0,0,0,0,0,0.4,0,0,5.6000000000000005,16.400000000000002,0,0.6,0,0.2,
03:38,0,0,0,0,0,0,0,0.6,0,0,5.2,15.4,0,1.6,0,1,
03:39,0,0.6,0,0,0,0.2,1.6,0.2,0,0,5.2,15.4,0,1,0,0.8,
03:40,0,0,0,0,0,0,0,0,0,0,6.6000000000000005,17.8,0,0.8,0,0.4,
03:41,0,0,0,0,0,0,0,0.4,0,0,5.4,16.8,0,0.2,0,0.4,
03:42,0,0.2,0,0,0,1.7999999999999998,0.6,0.8,0,0,4.6,16,0,0,0,0,
03:43,0,0.2,0,0,0,0,0.4,0.6,0,0,5,16.400000000000002,0,0.8,0,0.6,
03:44,0,0,0,0,0,0,0,1.7999999999999998,0,0,5.4,15.4,0,0.2,0,0.6,
03:45,0,0,0.4,0,0,0,0,1.4000000000000001,0,0,3,15.6,0,0,0,0.6,
03:46,0,0.6,0,0,0,0,0,0.4,0,0,5.2,15.8,0,0.8,0,0.4,
03:47,0,0.2,1.2,0,0,0,0.2,2.1999999999999997,0,0,3.8,15,0,0,0,0.4,
03:48,0,0,0.6,0,0,0,0,1.4000000000000001,0,0,3.5999999999999996,15.2,0,1.4000000000000001,0,0.4,
03:49,0,0.6,0,0,0,0,0,0.8,0,0,4.3999999999999995,15.6,0,1,0,0.4,
03:50,0,0.4,0,0,0,0,0.4,1.2,0,0,5,15.8,0,1.6,0,0.4,
03:51,0,0,0.2,0,0,0,0,0,0,0,5.4,17.599999999999998,0,0.4,0,0.4,
03:52,0,0,0,0,0,0,0,0,0,0,5.2,17,0,1.4000000000000001,0,1,
03:53,0,0,0,0,0,0.2,1.4000000000000001,0,0,0,5.800000000000001,13.600000000000001,0,2.6,0,1.6,
03:54,0,0,0,0,0,0,0,0.6,0,0,5.800000000000001,18,0,1,0,0.8,
03:55,0,0.8,0,0,0,0,0,0.4,0,0,5.6000000000000005,16,0,1,0,0,
03:56,0,0,0,0,0,0.6,1.4000000000000001,1,0,0,6,15.2,0,0.6,0,1.4000000000000001,
03:57,0,0,0.2,0,0,0,0.2,0.2,0,0,4.6,16,0,0.6,0,0.4,
03:58,0,0,0,0,0,0,0.2,2.1999999999999997,0,0,4.8,16,0,0,0,0,
03:59,0,0.2,0,0,0,0,0,0.6,0,0,4,15,0,0.6,0,0.2,
04:00,0,0.4,0,0,0,0,0.4,0,0,0,4.8,15,0,1.2,0,0.6,
04:01,0,0,0,0,0,0,0,0.2,0,0,4.6,16.6,0,0.2,0,0.4,
04:02,0,0.2,0,0,0,0,0,0.8,0,0,4.8,15.8,0,0.6,0,0.6,
04:03,0,0,0.8,0,0,0,0,3,0,0,4.2,14.6,0,0.6,0,0.2,
04:04,0,0,0,0,0,0,0,0.6,0,0,4.3999999999999995,16.400000000000002,0,1.6,0,1,
04:05,0,0.6,0,0,0,0,0,0,0,0,6,15.2,0,2,0,0.6,
04:06,0,0.2,0,0,0,0,1.7999999999999998,0.4,0,0,4.3999999999999995,15,0,1.2,0,0.4,
04:07,0,0,0,0,0,0,0,1.4000000000000001,0,0,4.6,17,0,1.6,0,0.8,
04:08,0,0,0.2,0,0,0,0,1.6,0,0,4,17.4,0,0,0,0.2,
04:09,0,0,0,0,0,0.2,1.2,1.4000000000000001,0,0,4.2,16.400000000000002,0,0.6,0,0,
04:10,0,0,0,0,0,0,0,0,0,0,5.4,16.2,0,0.4,0,0,
