時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,0,0,0,0,0,504.6,458.6,189.6,762.2,0,0,106.4,0,0,701,
00:01,0,0,0,0,0,0,494.80000000000007,429.4,179.4,740.6,0,0,118.19999999999999,0,0,694.2,
00:02,0,0,0,0,0,0,494.00000000000006,422,178.6,747.8,0,0,112.99999999999999,0,0,707.2,
00:03,0,0,0,0,0,0,486.8,437.4,175,737.8,0,0,119.6,0,0,708,
00:04,0,0,0,0,0,0,485.20000000000005,444.4,178.6,736.4,0,0,115.6,0,0,704.8,
00:05,0,0,0,0,0,0,489.79999999999995,445.4,179.20000000000002,728.2,0,0,119.8,0,0,701.1999999999999,
00:06,0,0,0,0,0,0,496.8,442.8,179.8,731.6,0,0,122.8,0,0,690.6,
00:07,0,0,0,0,0,0,500.8,437.4,181.4,735.2,0,0,122.2,0,0,687.6,
00:08,0,0,0,0,0,0,499,439.20000000000005,181.20000000000002,728.4,0,0,128,0,0,692.8,
00:09,0,0,0,0,0,0,494.4,467.40000000000003,193.2,699.2,0,0,121.8,0,0,693.2,
00:10,0,0,0,0,0,0,500,426.6,180.4,733.1999999999999,0,0,131,0,0,692,
00:11,0,0,0,0,0,0,501.19999999999993,429.8,178.4,731.2,0,0,126.6,0,0,690.8000000000001,
00:12,0,0,0,0,0,0,500.2,424.8,180.20000000000002,737.6,0,0,120.8,0,0,695,
00:13,0,0,0,0,0,0,498.4,426.79999999999995,179.8,726.8,0,0,124.6,0,0,692.4000000000001,
00:14,0,0,0,0,0,0,490.4,423.59999999999997,176.2,737.4,0,0,119.19999999999999,0,0,706.4,
00:15,0,0,0,0,0,0,494.20000000000005,445,178.2,739,0,0,117.39999999999999,0,0,690.4,
00:16,0,0,0,0,0,0,490.00000000000006,446.40000000000003,183.20000000000002,726,0,0,115.8,0,0,702.4,
00:17,0,0,0,0,0,0,488.6,448.20000000000005,178.6,732.4,0,0,116.19999999999999,0,0,690.6,
00:18,0,0,0,0,0,0,496.6,430.6,179.8,739.8,0,0,124,0,0,688,
00:19,0,0,0,0,0,0,500,431.79999999999995,179.20000000000002,729.8,0,0,124.4,0,0,675,
00:20,0,0,0,0,0,0,497.79999999999995,430.79999999999995,179.4,735.4,0,0,122.8,0,0,682.2,
00:21,0,0,0,0,0,0,501.79999999999995,429.4,178.8,732,0,0,126.6,0,0,673.8000000000001,
00:22,0,0,0,0,0,0,499.4,417,171.6,739,0,0,132.4,0,0,678.5999999999999,
00:23,0,0,0,4.8,0,0,515.2,452.59999999999997,184.20000000000002,750.1999999999999,0,0,125.4,0,0,782,
00:24,0,0,0,0,0,0,488.8,439.40000000000003,180.4,732,0,0,121.8,0,0,688.1999999999999,
00:25,0,0,0,0,0,0,486.59999999999997,449.8,179.8,734.8,0,0,118,0,0,684.4,
00:26,0,0,0,0,0,0,485.59999999999997,447,181.20000000000002,736,0,0,116.8,0,0,691,
00:27,0,0,0,1.7999999999999998,0,0,497.40000000000003,462,184.8,736.5999999999999,0,0,115.99999999999999,0,0,755.4,
00:28,0,0,0,2.1999999999999997,0,0,495.8,450.8,183.6,729.6,0,0,125,0,0,717.6,
00:29,0,0,0,0,0,0,488.2,448.59999999999997,182.4,725.1999999999999,0,0,125,0,0,679.6,
00:30,0,0,0,0,0,0,490.00000000000006,454.6,181.8,723.2,0,0,127.4,0,0,678.5999999999999,
00:31,0,0,0,3,0,0,510.20000000000005,469.4,189.2,741.6,0,0,124,0,0,780.4,
00:32,0,0,0,1.4000000000000001,0,0,504.2,464.79999999999995,188.79999999999998,734.1999999999999,0,0,124,0,0,745.8000000000001,
00:33,0,0,0,1.2,0,0,497.6,453.2,186.20000000000002,732.8000000000001,0,0,123.4,0,0,718.2,
00:34,0,0,0,0,0,0,487.8,441.4,178.6,731.2,0,0,123.8,0,0,681.6,
00:35,0,0,0,0,0,0,485.59999999999997,456.4,182.4,728.8000000000001,0,0,121,0,0,669.4,
00:36,0,0,0,0,0,0,478,472.20000000000005,178.6,726.8,0,0,117.8,0,0,673,
00:37,0,0,0,0,0,0,479.2,472.79999999999995,179,730.4,0,0,115.19999999999999,0,0,673.2,
00:38,0,0,0,0,0,0,476.6,462.4,177,737.2,0,0,112.4,0,0,676,
00:39,0,0,0,0,0,0,481.59999999999997,454,179.4,733.4,0,0,115.8,0,0,668.6,
00:40,0,0,0,0,0,0,485.59999999999997,457.2,179.20000000000002,727,0,0,118.6,0,0,672.2,
00:41,0,0,0,0,0,0,497,460.79999999999995,180.20000000000002,736.5999999999999,0,0,125.2,0,0,701.6,
00:42,0,0,0,1,0,0,500.4,480.19999999999993,185.4,730.4,0,0,119,0,0,728.2,
00:43,0,0,0,0,0,0,488.40000000000003,458,177.8,723,0,0,124.2,0,0,669.8000000000001,
00:44,0,0,0,12.4,0,0,509.40000000000003,481.4,193,743.4,0,0,113.79999999999998,0,0,832,
00:45,0,0,0,0,0,0,478,449.4,177.6,732.5999999999999,0,0,114.99999999999999,0,0,685.2,
00:46,0,0,0,0,0,0,488,454.8,181.4,735.6,0,0,116.39999999999999,0,0,720.2,
00:47,0,0,0,3.2,0,0,508,477.4,191.2,744,0,0,118,0,0,808.6,
00:48,0,0,0,9.6,0,0,519.2,493,198.2,746.1999999999999,0,0,114.19999999999999,0,0,861.5999999999999,
00:49,0,0,0,6.800000000000001,0,0,499,485.40000000000003,191.2,739,0,0,115.99999999999999,0,0,775.1999999999999,
00:50,0,0,0,0,0,0,480.6,450.8,179,727.4,0,0,121.6,0,0,682.5999999999999,
00:51,0,0,0,1.6,0,0,488,459.6,182,734.8,0,0,120.8,0,0,705.1999999999999,
00:52,0,0,0,20.599999999999998,0,0,552,525.1999999999999,215,759.6,0,0,109.00000000000001,0,0,1056,
00:53,0,0,0,18.4,0,0,537.8,518.6,205.6,765.2,0,0,108,0,0,998.6,
00:54,0,0,0,0,0,0,472,451.19999999999993,176,730.1999999999999,0,0,117,0,0,693.8,
00:55,0,0,0,13.4,0,0,506.20000000000005,470.4,193.6,723,0,0,115.99999999999999,0,0,857.8,
00:56,0,0,0,5.800000000000001,0,0,490.2,451.40000000000003,178.4,732.2,0,0,122,0,0,764.6,
00:57,0,0,0,0,0,0,470.2,452.4,171.4,733.4,0,0,113.39999999999999,0,0,693.8,
00:58,0,0,0,0,0,0,472.6,453.8,172.2,742,0,0,111.20000000000002,0,0,686.8000000000001,
00:59,0,0,0,0,0,0,469.4,456.4,173.6,736.8000000000001,0,0,110.2,0,0,686.2,
01:00,0,0,0,0,0,0,474.4,460.40000000000003,176.4,735.4,0,0,113.79999999999998,0,0,678,
01:01,0,0,0,0,0,0,476.99999999999994,456.79999999999995,170.4,747.2,0,0,102.4,0,0,689.8,
01:02,0,0,0,0,0,0,483.2,454,174.8,745,0,0,110.4,0,0,676.1999999999999,
01:03,0,0,0,0,0,0,491,424.2,175.6,746,0,0,113.39999999999999,0,0,691,
01:04,0,0,0,0,0,0,487.2,421.40000000000003,175.8,748.8000000000001,0,0,110.4,0,0,692.4000000000001,
01:05,0,0,0,0,0,0,492.40000000000003,423.80000000000007,179.4,756.4,0,0,106.4,0,0,696.1999999999999,
01:06,0,0,0,0,0,0,487,412.6,174.4,761.5999999999999,0,0,107.4,0,0,715.2,
01:07,0,0,0,0,0,0,494.80000000000007,420,176.4,762.2,0,0,112.79999999999998,0,0,696.6,
01:08,0,0,0,0,0,0,491.8,420,178,751.8,0,0,113.99999999999999,0,0,697.4,
01:09,0,0,0,0,0,0,496.8,421,180,756.6,0,0,111.20000000000002,0,0,676.1999999999999,
01:10,0,0,0,0,0,0,495.8,420.8,177.6,759,0,0,110.2,0,0,685,
01:11,0,0,0,0,0,0,491.8,425.6,177.8,750.8,0,0,112.00000000000001,0,0,686.4,
