時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,0,0,0,0,0,368,652.2,185.60000000000002,661,0,0,62.2,0,0,477.20000000000005,
00:01,0,0,0,0.6,0,0,366.2,655.1999999999999,184,659.1999999999999,0,0,62.4,0,0,479,
00:02,0,0,0,6.6000000000000005,0,0,371,649.6,189.2,656,0,0,65,0,0,495.6,
00:03,0,0,0,0.8,0,0,367.4,657.2,186.4,658,0,0,63.800000000000004,0,0,472.79999999999995,
00:04,0,0,0,1.4000000000000001,0,0,366.40000000000003,659.4,188.39999999999998,658.4,0,0,65,0,0,463.2,
00:05,0,0,0,1.4000000000000001,0,0,370.40000000000003,653.5999999999999,187.6,660.6,0,0,66.4,0,0,467.40000000000003,
00:06,0,0,0,15.6,0,0,379.4,660.2,195.2,633.8,0,0,67,0,0,515.4,
00:07,0,0,0,0.2,0,0,370.8,649.2,186,668.8,0,0,60.6,0,0,471.40000000000003,
00:08,0,0,0,0,0,0,369.8,650.1999999999999,187.6,662.4,0,0,62.2,0,0,474.6,
00:09,0,0,0,5.800000000000001,0,0,369,645.6,190.6,661.4,0,0,63,0,0,494.4,
00:10,0,0,0,0.6,0,0,369.8,649.4,190,661.5999999999999,0,0,64.2,0,0,475,
00:11,0,0,0,0,0,0,369.6,652,189.2,658.4,0,0,65.2,0,0,473.00000000000006,
00:12,0,0,0,0.2,0,0,369.20000000000005,659,188.2,658.1999999999999,0,0,63.6,0,0,463.99999999999994,
00:13,0,0,0,0,0,0,368.40000000000003,656.4,187.20000000000002,660.6,0,0,61.4,0,0,471,
00:14,0,0,0,0,0,0,365.8,656.6,188.2,654.6,0,0,59.599999999999994,0,0,476,
00:15,0,0,0,0.8,0,0,368,650,188,660,0,0,63,0,0,466.8,
00:16,0,0,0,0,0,0,372,654.4,190.39999999999998,658,0,0,66,0,0,459.6,
00:17,0,0,0,0.2,0,0,372.8,649.2,188,662.4,0,0,65.60000000000001,0,0,462.2,
00:18,0,0,0,1.4000000000000001,0,0,371.4,645.8000000000001,185.8,663.8,0,0,63.6,0,0,470.8,
00:19,0,0,0,0.6,0,0,376.2,645.4,187,667,0,0,65.2,0,0,461.59999999999997,
