時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,0,0,18,0,0,372.2,574.8000000000001,184.4,668.4,0,0,54.6,0,0,552,
00:01,0,0,0,21.4,0,0,372.40000000000003,562.8,188.2,658,0,0,59,0,0,590.2,
00:02,0,0,0,26.400000000000002,0,0,373.8,565.4,189.79999999999998,650.4,0,0,62,0,0,597,
00:03,0,0,0,12,0,0,373.4,560,184,661.5999999999999,0,0,59.4,0,0,571.1999999999999,
00:04,0,0,0,6.4,0,0,375,561.2,182.6,655.1999999999999,0,0,64.8,0,0,575.4,
00:05,0,0,0,8.6,0,0,377.4,557.4,185,667.6,0,0,63.4,0,0,578.2,
00:06,0,0,0,14.6,0,0,388,536.5999999999999,181.6,679.1999999999999,0,0,67,0,0,595.8000000000001,
00:07,0,0,0,14.000000000000002,0,0,380.79999999999995,567.8,188.79999999999998,651.4,0,0,59.199999999999996,0,0,593.4,
00:08,0,0,0,3.8,0,0,377,557.8000000000001,185,663.1999999999999,0,0,62.4,0,0,587.6,
00:09,0,0,0,10.2,0,0,374.40000000000003,563.8,183,662.6,0,0,62.4,0,0,576.1999999999999,
00:10,0,0,0,4.6,0,0,374.2,563.1999999999999,183.20000000000002,661,0,0,61.199999999999996,0,0,582.2,
00:11,0,0,0,11.200000000000001,0,0,368.8,569,185.60000000000002,665.4,0,0,58.599999999999994,0,0,573.8000000000001,
00:12,0,0,0,17.2,0,0,379.8,565,190.6,661.8000000000001,0,0,64,0,0,580.6,
00:13,0,0,0,5,0,0,378.6,565.4,188.79999999999998,662,0,0,64.2,0,0,575,
00:14,0,0,0,8.4,0,0,375.2,568.6,188.39999999999998,661,0,0,61.199999999999996,0,0,577,
00:15,0,0,0,7.199999999999999,0,0,374.40000000000003,562.6,185,665,0,0,66.8,0,0,577.8,
00:16,0,0,0,11.200000000000001,0,0,379.4,580.1999999999999,194.79999999999998,646.6,0,0,61.6,0,0,579.8,
00:17,0,0,0,7.8,0,0,376.4,576,189.2,666,0,0,62,0,0,560.6,
00:18,0,0,0,31.8,0,0,376.79999999999995,576,194.79999999999998,651.1999999999999,0,0,63.6,0,0,597,
00:19,0,0,0,16.6,0,0,382.4,570.4,194,649.4,0,0,69.6,0,0,593.8,
00:20,0,0,0,16.2,0,0,383.2,566.2,191.2,650,0,0,67.80000000000001,0,0,597.6,
00:21,0,0,0,26.400000000000002,0,0,385.59999999999997,561.5999999999999,192.4,651.8,0,0,70,0,0,603.8000000000001,
00:22,0,0,0,10.6,0,0,377,560.2,188.39999999999998,661.5999999999999,0,0,65.60000000000001,0,0,589.4,
00:23,0,0,0,10.6,0,0,378.6,559,189.39999999999998,667.6,0,0,66.4,0,0,581.4,
00:24,0,0,0,0.8,0,0,369.8,566.2,187.79999999999998,665,0,0,64.4,0,0,572.2,
00:25,0,0,0,1,0,0,373.8,572.4,186.4,656.6,0,0,68.2,0,0,563.6,
00:26,0,0,0,0.6,0,0,377,574,184.8,652.8,0,0,70.19999999999999,0,0,562.8,
00:27,0,0,0,7.199999999999999,0,0,380.4,572.6,189,647.2,0,0,72.8,0,0,579.6,
00:28,0,0,0,3.2,0,0,374.6,570.8000000000001,184.20000000000002,664.4,0,0,67.80000000000001,0,0,563.4000000000001,
00:29,0,0,0,4,0,0,368.40000000000003,562,184,676.1999999999999,0,0,62.6,0,0,568.4,
00:30,0,0,0,24.6,0,0,380.4,569.8000000000001,195,651.1999999999999,0,0,67.4,0,0,599.2,
00:31,0,0,0,19,0,0,380.6,577,195,656,0,0,65,0,0,573.4,
00:32,0,0,0,9.8,0,0,374,566.2,187.6,668.8,0,0,64.4,0,0,551,
00:33,0,0,0,6.4,0,0,374.40000000000003,565.8000000000001,187,668.8,0,0,64.2,0,0,554.4,
00:34,0,0,0,8.4,0,0,374.2,565.2,188,671.8,0,0,64.2,0,0,549.6,
00:35,0,0,0,13.200000000000001,0,0,375.8,570.4,189.79999999999998,667,0,0,63.4,0,0,565.2,
00:36,0,0,0,5.800000000000001,0,0,371.6,568.8,186.60000000000002,671,0,0,63.800000000000004,0,0,547,
00:37,0,0,0,48.8,0,0,388.2,572.2,204.2,637,0,0,68.4,0,0,631,
00:38,0,0,0,66.8,0,0,398,567.6,209.60000000000002,627.4,0,0,72.39999999999999,0,0,667.6,
00:39,0,0,0,50.8,0,0,392,567.8,203.79999999999998,634,0,0,70,0,0,648,
00:40,0,0,0,53.6,0,0,390.8,570,203.2,634.4,0,0,70.6,0,0,640.4,
00:41,0,0,0,54.400000000000006,0,0,395,581.4,204.99999999999997,624.6,0,0,71.39999999999999,0,0,642.6,
00:42,0,0,0,37.8,0,0,385.40000000000003,576.6,196.8,650.6,0,0,67.2,0,0,590.8000000000001,
00:43,0,0,0,25.4,0,0,380.4,579.8,192.6,649.8000000000001,0,0,69,0,0,588.6,
00:44,0,0,0,45,0,0,389.8,577.6,201.79999999999998,635.6,0,0,72.39999999999999,0,0,617.1999999999999,
00:45,0,0,0,4.6,0,0,378.6,581.8,187.6,658.1999999999999,0,0,69.39999999999999,0,0,543.4,
