時間,Group1_AI分析中#08,Group2_AI分析中#05,Group3_AI分析中#02,Group4_AI分析中#03,Group4_AI分析中#07,Group5_AI分析中#01,Group5_AI分析中#04,Group5_AI分析中#06,
00:00,0.8,72.39999999999999,284.8,92.80000000000001,845.8000000000001,8401.2,812.8,344.20000000000005,
00:01,0.6,68.4,275.59999999999997,93.8,848.8,8225.8,833,340,
00:02,1,62.8,276.4,100.4,889,8257,805.1999999999999,338,
00:03,1.4000000000000001,73,298.6,102.4,894.6,9051.4,881.8,358,
00:04,2.1999999999999997,71.6,288.8,114.99999999999999,1048.8,9770.6,965,392.2,
00:05,1.4000000000000001,67,295.6,130.8,1050.8,9738.2,950,393.6,
00:06,1.4000000000000001,66.60000000000001,293.40000000000003,114.8,1106.4,9702.4,946.4000000000001,389.2,
00:07,1.2,68.60000000000001,290.8,98.8,947.6000000000001,8961.4,884.4,353,
00:08,0.4,72.8,284.6,83.6,844.2,8323.4,820.8000000000001,328.79999999999995,
00:09,0.6,73.2,284.8,79.2,848.8,8331.8,826.8000000000001,325.4,
00:10,0.6,67.4,292.2,92,854.5999999999999,8305.4,816,328.79999999999995,
00:11,0.2,67.60000000000001,288.4,83.39999999999999,843.8000000000001,8177,803.2,322.40000000000003,
00:12,0.2,72.2,288.2,82.19999999999999,815.1999999999999,8268.4,814.8,327,
00:13,1.7999999999999998,71.6,300.59999999999997,100.8,997.1999999999999,9551.6,946.5999999999999,374.8,
00:14,2.8000000000000003,67.2,289.2,121,1037.4,9827.6,975,389.2,
00:15,2,73,284.6,112.20000000000002,1030.6,9767,960.8000000000001,386.4,
00:16,2,72,287,107.80000000000001,1029.2,9838.6,981,382.8,
00:17,0.4,73.4,270.8,80,842,8426.6,845.4000000000001,331,
00:18,0.8,67,268.8,89,879.1999999999999,8257.800000000001,826,327.8,
00:19,0.6,67,271,86.8,865.1999999999999,8157.599999999999,812.2,324.6,
00:20,1.4000000000000001,64.8,267.4,81,880.5999999999999,8211,822.1999999999999,325,
00:21,0.2,72.8,268.2,80.4,842.8000000000001,8305.2,832.6,331.4,
00:22,1.4000000000000001,66.2,278.79999999999995,108.80000000000001,984,9073.4,898.6,367.6,
00:23,3.2,63.2,283.8,125.2,1034.6,9728.8,990.1999999999999,388.4,
00:24,3.5999999999999996,58.199999999999996,293.6,136.20000000000002,1045.2,9685.2,924.2,388.6,
00:25,4.2,57.199999999999996,286,111.60000000000001,1074.8,9682.2,966.8,379.8,
00:26,3,58.4,283.2,103,891,8582.2,856.1999999999999,349.2,
00:27,2.4,55.400000000000006,259,86.4,910.3999999999999,8196.599999999999,816.4,324.40000000000003,
00:28,1.7999999999999998,53.800000000000004,225,80.4,731.4,7569,748,310.40000000000003,
00:29,1.4000000000000001,40.2,211.79999999999998,61.199999999999996,865,7207.599999999999,756.2,293.40000000000003,
00:30,2,39.800000000000004,234.79999999999998,71,792.4000000000001,7261.6,736.4,295.40000000000003,
00:31,2.8000000000000003,35.4,232.20000000000002,96.6,770.6,7240.000000000001,722.2,297.6,
00:32,2.1999999999999997,44.800000000000004,241.4,64.4,758,7274.599999999999,738.1999999999999,294.6,
00:33,2.4,46.2,225.8,54.800000000000004,779,7298.999999999999,759.8,280.4,
00:34,2.1999999999999997,46,224.6,64.4,751.1999999999999,7277,755.6,281.2,
00:35,2.4,37.4,223,60.199999999999996,899.8,7194.599999999999,758.1999999999999,281,
00:36,3.2,33.6,226.6,81.2,804.1999999999999,7213.8,725,291.59999999999997,
00:37,4.3999999999999995,32.800000000000004,235.4,83.2,770.4,7251.4,732.8000000000001,290.8,
00:38,4.3999999999999995,34,239,79,770.2,7240.000000000001,734,289.8,
00:39,4.3999999999999995,33.800000000000004,242,71.2,774.8000000000001,7274.200000000001,742.8,291.8,
00:40,4.2,37.4,237.8,67.2,766.8000000000001,7300,745,289.40000000000003,
00:41,4.6,37.8,235.6,75,756,7313,735.6,291,
00:42,5.4,32,217.60000000000002,73.2,735.2,6824.599999999999,698.6,272,
00:43,0,0,0,0,0,0,0,0,
00:44,0,0,0.4,0,0,0,0.2,0.2,
00:45,0,0,0,0,0,0,0,0,
00:46,0,0,0,0,0,0,0,0,
00:47,0,0.2,0,0,0,0,0.2,0,
00:48,0,0,0,0,0,0,0,0,
00:49,0,0,0,0,0,0,0,0,
00:50,0,0,0,0,0,0,0,0,
00:51,0,0,0,0,0,0,0,0,
00:52,0,0,0,0,0,0,0,0,
00:53,0,0,0,0,0,0,0,0,
00:54,0,0,0,0,0,0,0,0,
00:55,0,0,0,0,0,0,0,0,
00:56,0,0,0,0,0,0,0,0,
00:57,0,0,0,0,0,0,0,0,
00:58,0,0,0,0,0,0,0,0,
00:59,0,0,0,0,0,0,0,0,
01:00,0,0,0,0,0,0,0,0,
01:01,0,0,0,0,0,0,0,0,
01:02,0,0,0,0,0,0,0,0,
01:03,0,0,0,0,0,0,0,0,
01:04,0,0,0.4,0,0,0,0.2,0.2,
01:05,0,0,0,0,0,0,0,0,
01:06,0,0,0,0,0,0,0,0,
01:07,0,0,0,0,0,0,0,0,
01:08,0,0,0,0,0,0,0,0,
01:09,0,0,0,0,0,0,0,0,
01:10,0,0,0,0,0,0,0,0,
01:11,0,0,0,0,0,0,0,0,
01:12,0,0,0,0,0,0,0,0,
01:13,0,0,0,0,0,0,0,0,
01:14,0,0,0,0,0,0,0,0,
01:15,0,0,0.4,0,0,0,0.2,0.2,
01:16,0,0,0,0,0,0,0,0,
01:17,0,0,0,0,0,0,0,0,
01:18,0,0,0,0,0,0,0,0,
01:19,0,0,0,0,0,0,0,0,
01:20,0,0,0,0,0,0,0,0,
01:21,0,0,0,0,0,0,0,0,
01:22,0,0,0,0,0,0,0,0,
01:23,0,0,0,0,0,0,0,0,
01:24,0,0,0,0,0,0,0,0,
01:25,0,0,0,0,0,0,0,0,
01:26,0,0,0,0,0,0,0,0,
01:27,0,0,0,0,0,0,0,0,
01:28,0,0,0,0,0,0,0,0,
01:29,0,0,0,0,0,0,0,0,
01:30,0,0,0,0,0,0,0,0,
01:31,0,0,0,0,0,0,0,0,
01:32,0,0,0,0,0,0,0,0,
