時間,Group1_Production_産業機械_#03,Group1_Production_産業機械_#08,Group1_Production_産業機械_#12,Group1_Production_産業機械_#13,Group2_Production_産業機械_#01,Group2_Production_産業機械_#02,Group2_Production_産業機械_#05,Group3_Production_産業機械_#10,Group3_Production_産業機械_#11,Group3_Production_産業機械_#15,Group4_Production_産業機械_#16,Group5_Production_産業機械_#07,Group6_Production_産業機械_#14,Group7_Production_産業機械_#09,Group8_Production_産業機械_#04,Group9_Production_産業機械_#06,
00:00,0,0,0,0.2,0,0,364.59999999999997,659.8,185,655.4,0,0,65.60000000000001,0,0,473.59999999999997,
00:01,0,0,0,2.8000000000000003,0,0,364,660.6,186.8,657,0,0,63.6,0,0,463.2,
00:02,0,0,0,1.7999999999999998,0,0,360,654.4,188,658.6,0,0,61,0,0,474.2,
00:03,0,0,0,0.8,0,0,365.8,653.2,188.39999999999998,665,0,0,62.4,0,0,463.99999999999994,
00:04,0,0,0,0.8,0,0,369,653.8000000000001,187.79999999999998,665.4,0,0,65,0,0,466.6,
00:05,0,0,0,0.2,0,0,370.8,646.8,184.8,666.4,0,0,64.4,0,0,480.99999999999994,
00:06,0,0,0,0,0,0,373.8,650.6,186.8,672.2,0,0,59.4,0,0,468.6,
00:07,0,0,0,0,0,0,374.2,643.8,187.4,675,0,0,57.8,0,0,467.8,
00:08,0,0,0,0,0,0,374.2,655.6,190,663.6,0,0,60,0,0,462.2,
00:09,0,0,0,0,0,0,373.6,655.6,189.2,667,0,0,60,0,0,463.6,
00:10,0,0,0,0,0,0,375.8,660.2,188,664,0,0,65,0,0,459.6,
00:11,0,0,0,4.8,0,0,378.4,658.4,187.20000000000002,657.5999999999999,0,0,68,0,0,479.4,
00:12,0,0,0,0,0,0,373.4,659.6,187.6,665.2,0,0,62.8,0,0,462.8,
00:13,0,0,0,1,0,0,377,667.8,191.79999999999998,650,0,0,65.2,0,0,469.80000000000007,
